,AttorneyUno,Total Hours,Ethnicities,Imprisoned,Male,Female,OtherGender,Juvenile,Family and Children,Individual Rights,Housing and Homelessness,"Work, Employment and Unemployment",Other,Health and Disability,Consumer Financial Questions,Income Maintenance,Education,"Family, Divorce, and Custody",Housing or Property,Debts and Purchases,Civil and Constitutional Rights,Wills and Inheritance,Work,Personal Injury
98,01A80628-D33D-4DD5-8F06-F602CD4036DE,0.5,['African American'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
99,01B25071-1108-4A64-B612-1494D778108D,1.5,"['Other', 'African', 'Caucasian']",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100,01B778FB-890C-4C4F-97DF-1EBD707AD458,0.6,"['Caucasian', 'Caucasian,Native American or Alaska Native']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,01D54B0E-F28B-458A-B5F1-8DA0C8DF60AC,97.2,"['Caucasian', ""I'd rather not answer"", 'African American']",0.0,11.0,20.0,5.0,1.0,9.0,1.0,16.0,0.0,4.0,0.0,3.0,2.0,0.0,8.0,17.0,5.0,1.0,1.0,4.0,0.0
102,6A52D97A-A13C-4251-9628-70CCED6439DA,2.7,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,5.0,14.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
103,E2F8A8A9-4196-4DA8-A606-F26129BB8DFF,1.5,"['Caucasian', 'African American', '']",0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
104,324BF166-C535-402E-B2E7-168F04A7FB16,6.5,"['Caucasian', 'African American', 'Other']",0.0,4.0,12.0,1.0,0.0,0.0,2.0,8.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,4.0,1.0
105,01EE314C-5B2C-4E88-8972-058BF502C554,1.2,[''],0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
106,E55BE25A-6EEC-46F8-9BF0-C14A5D710F8D,137.5,"['', 'Caucasian', ""I'd rather not answer""]",0.0,15.0,39.0,510.0,0.0,301.0,0.0,160.0,28.0,15.0,3.0,47.0,10.0,0.0,265.0,160.0,47.0,0.0,36.0,41.0,15.0
107,EE7323DC-86D4-4FC1-8DCC-475E9EE32F50,2.1,[''],0.0,0.0,0.0,27.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,22.0,1.0,3.0,0.0,0.0,0.0,1.0
108,2DE8C01D-6D9E-4646-9FEC-03D71E99DE85,14.8,"['', 'Caucasian', 'Caucasian,Other']",0.0,12.0,33.0,102.0,0.0,89.0,0.0,23.0,13.0,5.0,5.0,8.0,4.0,0.0,88.0,23.0,8.0,0.0,1.0,22.0,5.0
109,02003439-2BA0-44BC-9298-567DBDBEB15E,2.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,020EC91D-0510-43E7-8B98-0F8C5F6BB2ED,1.0,"['Not Hispanic or Latino', 'Hispanic or Latino']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
111,021320ED-CD07-47D6-9554-1419CB903E99,0.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0230AA9A-CFE6-443E-89F1-B1158D48DD0E,0.5,[''],0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
113,9F01905A-A57F-449F-B8E5-3F5E58E6E762,7.0,[''],0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,14.0,0.0,2.0,0.0,0.0,4.0,0.0
114,023C94A7-37EB-48D7-BDE5-CE4B73C20D98,1.1,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,30.0,50.0,8.0,0.0,22.0,3.0,18.0,30.0,10.0,0.0,5.0,0.0,0.0,22.0,18.0,5.0,6.0,0.0,33.0,4.0
115,B417253D-6AB3-43A3-B633-A95468F26EC4,2.2,"['Caucasian', 'Caucasian,Other', ""I'd rather not answer""]",0.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
116,2D28C31F-2D5B-46EB-AF14-82C5C2941764,0.4,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
117,5733484A-F0C3-4A40-A7B8-F28A07E7382E,1.8,"['Caucasian', 'African American', '']",0.0,6.0,17.0,2.0,0.0,4.0,2.0,3.0,1.0,3.0,4.0,7.0,1.0,0.0,4.0,3.0,7.0,4.0,0.0,2.0,5.0
118,C78264D0-C267-458C-8902-B0E367661A96,4.8,"['Caucasian', 'African American', 'African American,Caucasian']",0.0,1.0,4.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0
119,BC34BF04-9D4D-4E9B-9669-A4BC66F831CD,398.2,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,398.0,945.0,137.0,1.0,973.0,44.0,119.0,61.0,201.0,8.0,82.0,5.0,6.0,909.0,119.0,82.0,124.0,52.0,72.0,102.0
120,655E960A-05E3-4F89-84B6-3BD0B6584777,136.8,"['Caucasian', 'African American', '']",0.0,249.0,653.0,99.0,0.0,170.0,1.0,737.0,86.0,32.0,0.0,0.0,0.0,0.0,3.0,737.0,0.0,4.0,142.0,86.0,4.0
121,68A96260-2EDD-4608-A14C-BBFB2A91EB1C,9.7,"['Caucasian', 'Latino or Hispanic,Native American or Alaska Native', 'Caucasian,Native American or Alaska Native']",0.0,4.0,11.0,1.0,1.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0
122,70815424-2E27-4646-BB09-86E2E004C437,51.400000000000006,"['Caucasian', 'African American', 'Latino or Hispanic']",0.0,211.0,447.0,62.0,0.0,1.0,6.0,214.0,127.0,3.0,0.0,368.0,2.0,0.0,1.0,214.0,368.0,6.0,0.0,129.0,1.0
123,CFAD2403-B9BE-482B-A52C-B86A04FC1BD6,36.7,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
124,35A79E47-097F-4E81-A42A-76D7C5E832B8,2.0,"['Caucasian', 'African American', 'Other']",0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
125,2595A040-0BFA-4C2E-9808-8D3B4030A8DF,10.0,"['Caucasian', '', 'African American']",0.0,4.0,6.0,5.0,0.0,3.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,3.0,0.0
126,901D7053-8EDC-436E-9CD5-29EB1927447E,21.5,"['Caucasian', 'African American', '']",0.0,4.0,21.0,5.0,0.0,11.0,6.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,7.0,2.0,2.0,1.0
127,023E2D52-0DFA-409B-AC53-E09E729BAE18,2.3,"['Caucasian', 'Other']",0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
128,8D38AB37-8ACF-47FB-8719-433F8F9223D5,32.1,"['Caucasian', 'African American', 'Not Hispanic or Latino']",0.0,12.0,15.0,5.0,0.0,0.0,0.0,4.0,2.0,14.0,0.0,19.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,2.0,0.0
129,0241D573-D62D-40AD-9FD4-E92C607A3709,0.5,"['', 'Caucasian', 'Not Hispanic or Latino']",0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
130,02461746-1D9B-4F8D-82B4-EE0AD56E539B,1.2,['Caucasian'],0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
131,025A294B-8378-4419-8B31-628BCB0C1CDD,0.8,"['Caucasian,Other', 'African American', 'Caucasian']",0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
132,0293D737-A73B-47D8-8D26-FE5AB33F67E1,4.0,"['Caucasian', 'Native American or Alaska Native', 'African American']",0.0,5.0,6.0,0.0,0.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0
133,02A3E750-0C82-4F0B-A506-43F5BFE07929,0.6000000000000001,"['Caucasian', 'African American,Latino or Hispanic,Other']",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
134,1C5C6D58-9D46-4AD0-BDD5-FDB71D33969D,139.1,"['Caucasian', 'Latino or Hispanic', ""I'd rather not answer""]",1.0,62.0,159.0,20.0,0.0,94.0,7.0,54.0,6.0,52.0,0.0,41.0,4.0,3.0,92.0,54.0,55.0,6.0,2.0,12.0,0.0
135,8BE8B5BC-F089-434E-9A26-9B1E7D4FA50F,2.0,"['Caucasian', '', 'Latino or Hispanic']",0.0,20.0,29.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,1.0,51.0,0.0,1.0,0.0,0.0
136,02C66B6C-1796-49CA-B713-C6D68965FEBD,2.1,"[""I'd rather not answer""]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,02D86BC7-CDBB-42C4-9131-84A88339C160,2.3,"['Caucasian', '', 'Latino or Hispanic']",0.0,7.0,10.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0
138,53779F6D-8FAF-4B9C-A5D5-AE1AEBDE10C4,17.7,"['Caucasian', 'African American', '']",0.0,27.0,69.0,11.0,0.0,37.0,1.0,21.0,3.0,3.0,2.0,39.0,3.0,0.0,24.0,21.0,39.0,1.0,11.0,7.0,2.0
139,8E34F816-85C1-4BE1-8E6D-0ED8D0FB70D2,1.7000000000000002,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,26.0,49.0,4.0,0.0,2.0,3.0,1.0,10.0,8.0,3.0,51.0,1.0,0.0,1.0,1.0,51.0,3.0,1.0,11.0,11.0
140,B5CE23B4-080B-4998-B052-7E96B2D36607,1.0,"['Latino or Hispanic', 'Caucasian']",0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
141,6FAA85D9-C206-4A77-AD15-4CAC3952C4EF,35.4,"['Caucasian', 'African American', '']",0.0,6.0,20.0,8.0,0.0,3.0,0.0,24.0,2.0,1.0,0.0,3.0,1.0,0.0,3.0,24.0,3.0,0.0,0.0,3.0,1.0
142,02EC75E5-A10E-4A3E-BC07-4DF665080C64,1.2,"['Caucasian', 'African American,Caucasian']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,02EE2AC4-17FB-47B2-9558-F87985958A4E,0.5,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
144,030D101E-EC6B-4393-981B-5BDD27B9C8D3,0.4,['Caucasian'],0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
145,031CC1B8-AE0B-42E6-BC0F-DAAD1FF2EA0C,2.3,"['Caucasian', 'Caucasian,Other']",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,0A0E3105-E869-49C2-A460-3336C6923564,200.70000000000002,"['Caucasian', ""I'd rather not answer"", '']",0.0,374.0,598.0,150.0,0.0,31.0,104.0,101.0,155.0,1058.0,5.0,186.0,9.0,1.0,23.0,101.0,186.0,102.0,14.0,164.0,4.0
147,2533DC26-571D-4134-B121-BCDFBCD5AB88,2.6,"['Caucasian', 'Latino or Hispanic', ""I'd rather not answer""]",0.0,3.0,6.0,1.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
148,7FD11CA3-AC89-4CE7-8D15-3F83C94967C5,132.7,"['Caucasian', ""I'd rather not answer"", '']",0.0,113.0,168.0,44.0,0.0,117.0,39.0,32.0,11.0,170.0,13.0,14.0,5.0,1.0,107.0,32.0,14.0,34.0,14.0,26.0,21.0
149,8D629377-FDB1-45C1-9776-FD772B1A2A8C,17.3,"['Caucasian', 'African American', 'Asian']",0.0,26.0,47.0,6.0,0.0,13.0,5.0,39.0,2.0,31.0,1.0,0.0,4.0,0.0,12.0,39.0,0.0,3.0,1.0,4.0,4.0
150,E11F5C35-25C3-4AA1-BCFC-190554B53AFD,59.2,"['Caucasian', '', 'Latino or Hispanic']",0.0,98.0,229.0,49.0,0.0,318.0,3.0,50.0,1.0,9.0,0.0,0.0,0.0,0.0,318.0,50.0,0.0,2.0,0.0,1.0,0.0
151,0360229D-B5CE-472A-AB7B-3A2DD5B440E0,2.1,"['Caucasian', ""I'd rather not answer"", 'African American,Caucasian,East Indian']",0.0,1.0,10.0,1.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0
152,348E4DEA-E307-4E5B-902B-7D5B12A943A2,2.3000000000000003,"['Caucasian', 'Not Hispanic or Latino', '']",0.0,4.0,16.0,2.0,0.0,17.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,1.0
153,6C30DFDD-4C27-4C9E-A6C1-06F0C023E491,1.3,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0
154,037432F6-50F6-4598-A26F-BF2C8C1DDEAE,2.5,"['Caucasian', 'Caucasian,Other', ""I'd rather not answer""]",0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
155,25E1A087-9A44-4F4E-8CE7-E81DB03A29E1,63.7,"['Caucasian', 'Not Hispanic or Latino', ""I'd rather not answer""]",0.0,69.0,147.0,33.0,0.0,58.0,17.0,39.0,27.0,139.0,2.0,33.0,1.0,0.0,44.0,43.0,30.0,13.0,7.0,32.0,13.0
156,0378A8FC-C44D-4CC8-AD99-64DCBC7B25EA,11.9,"['Caucasian', '', 'African American']",0.0,5.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,26.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0
157,6A3EBC9D-37F8-402B-B0A9-17E067980CAC,1.3,"['Caucasian', '', 'African American']",0.0,2.0,6.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0
158,3479CCAD-2500-4A0B-906F-C63D38B9AF17,25.6,"['', 'Caucasian', 'African American']",0.0,2.0,9.0,6.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
159,611B77A4-B145-40F4-A7BE-8146C56D7504,1.5,['Caucasian'],0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
160,DD18A4F8-CB50-4652-887C-E8A33EB34120,67.4,"['Caucasian', 'Not Hispanic or Latino', '']",0.0,24.0,69.0,10.0,0.0,13.0,4.0,66.0,0.0,35.0,0.0,2.0,0.0,0.0,13.0,66.0,2.0,4.0,0.0,0.0,1.0
161,037C341C-BFD8-48FB-BB0F-345B93824FA4,0.2,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,03824E99-3FA5-4FAD-9E34-A80CC658BA16,22.0,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,93.0,288.0,56.0,4.0,233.0,11.0,16.0,9.0,176.0,22.0,5.0,23.0,0.0,226.0,16.0,7.0,85.0,1.0,32.0,8.0
163,EBB7B7CE-7372-4DDF-8135-EB7AD00517F5,606.4,"['Caucasian', 'Latino or Hispanic', 'African American']",1.0,797.0,1892.0,341.0,6.0,1358.0,100.0,265.0,55.0,1545.0,39.0,142.0,15.0,1.0,1320.0,325.0,153.0,127.0,380.0,148.0,81.0
164,815A732F-DE1D-45D0-9451-5D37E61A8FD0,2.1,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,3.0,8.0,3.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,2.0
165,9C4D3C1A-0E7F-4EB2-8023-680F87F05DBC,0.1,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,177.0,849.0,103.0,0.0,945.0,7.0,2.0,1.0,228.0,3.0,9.0,5.0,0.0,930.0,13.0,14.0,21.0,57.0,4.0,19.0
166,784926A4-755F-48E3-9C5E-696238D4BAFC,0.4,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
167,220CB74E-E3E5-46D4-A13C-6C6A66F7D691,3.2,"['Caucasian', 'Latino or Hispanic', ""I'd rather not answer""]",0.0,5.0,9.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,7.0,0.0
168,890A4CFA-BDA1-4393-B991-253DFA0FEC84,6.1,"['Caucasian', 'Latino or Hispanic']",0.0,5.0,4.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0
169,BDD90903-87FA-4B0F-82EB-632F2D9EBA61,1.1,"['African American', 'Asian', 'African']",0.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
170,2F42C645-8D13-4DD5-8419-CF0A232EBEA6,347.40000000000003,"['Caucasian', 'Latino or Hispanic', 'Not Hispanic or Latino']",0.0,293.0,492.0,121.0,0.0,1.0,1.0,267.0,53.0,665.0,0.0,161.0,0.0,0.0,1.0,389.0,162.0,1.0,2.0,109.0,0.0
171,8B653950-9C05-4B88-A58C-C03BC23BEBF1,9.5,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,10.0,19.0,3.0,0.0,0.0,0.0,0.0,7.0,20.0,2.0,2.0,8.0,0.0,0.0,4.0,2.0,0.0,3.0,14.0,2.0
172,8ED2C5EB-E75B-4D18-85CF-D9F054796F51,17.5,"['Caucasian', 'Latino or Hispanic', '']",0.0,4.0,11.0,3.0,0.0,7.0,0.0,0.0,3.0,8.0,0.0,3.0,0.0,0.0,7.0,1.0,3.0,0.0,1.0,3.0,0.0
173,1927E0B3-15C0-4BB3-ABA1-522160881CE6,218.5,"['Caucasian', '', 'Latino or Hispanic']",0.0,41.0,84.0,22.0,0.0,0.0,0.0,26.0,0.0,107.0,0.0,15.0,1.0,0.0,0.0,65.0,17.0,0.0,59.0,0.0,4.0
174,6EFE6752-9D2C-4518-999D-F29D03C640CF,3.5,"['', 'Caucasian', 'African American']",0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0
175,E1A26E23-72DB-4DE0-8C22-13437B95417B,4.2,"['African American', 'Latino or Hispanic', 'Caucasian']",0.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0
176,C1AB1310-779C-471C-9669-E4FC4605F160,10.8,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,15.0,28.0,3.0,0.0,22.0,0.0,3.0,0.0,29.0,1.0,3.0,0.0,0.0,16.0,5.0,5.0,0.0,1.0,1.0,6.0
177,3BEA9405-AD0F-4699-B200-E221874BC139,68.4,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,53.0,101.0,20.0,0.0,82.0,3.0,9.0,8.0,100.0,2.0,5.0,0.0,0.0,78.0,15.0,5.0,2.0,20.0,11.0,8.0
178,17DD55FE-2470-4937-8AA8-CC0310F126A8,203.0,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,37.0,87.0,14.0,2.0,95.0,3.0,8.0,4.0,31.0,3.0,7.0,1.0,0.0,92.0,9.0,7.0,3.0,1.0,6.0,4.0
179,52CA4C26-D313-4A80-8B38-CCFA8916F534,89.3,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,22.0,69.0,7.0,0.0,95.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,2.0
180,CB2B0A57-8996-44A7-A005-421343818C79,76.8,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,37.0,83.0,13.0,0.0,115.0,5.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,113.0,0.0,1.0,2.0,0.0,1.0,2.0
181,16D54CC5-EE24-4F2B-8139-4C3ADB92F52E,72.9,"['Not Hispanic or Latino', 'Caucasian', ""I'd rather not answer""]",0.0,26.0,43.0,8.0,0.0,5.0,0.0,0.0,0.0,65.0,9.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,9.0,50.0
182,F2E5AF2B-5BEC-48D4-9D22-C39B5F9FF10A,99.1,"['Not Hispanic or Latino', 'Hispanic or Latino', 'Caucasian']",0.0,81.0,270.0,12.0,1.0,329.0,0.0,0.0,0.0,28.0,1.0,5.0,0.0,0.0,317.0,0.0,6.0,0.0,27.0,0.0,12.0
183,2802D359-EB70-4780-8C29-2CCCE2197385,138.7,"['Caucasian', 'Latino or Hispanic', '']",0.0,9.0,31.0,8.0,0.0,25.0,1.0,6.0,0.0,11.0,0.0,9.0,1.0,0.0,25.0,6.0,9.0,3.0,0.0,0.0,0.0
184,259E9E2B-B41F-455C-9F1F-A8698F58109B,87.6,"['Caucasian', 'Latino or Hispanic', '']",0.0,16.0,54.0,12.0,2.0,1.0,2.0,39.0,0.0,45.0,0.0,4.0,2.0,0.0,1.0,49.0,6.0,2.0,7.0,0.0,4.0
185,2F543681-9D9E-4EE6-A1B9-4501B73DA5DF,153.2,"['Caucasian', 'Not Hispanic or Latino', 'Latino or Hispanic']",0.0,43.0,131.0,8.0,0.0,74.0,5.0,50.0,7.0,66.0,3.0,4.0,1.0,0.0,74.0,51.0,3.0,7.0,4.0,14.0,1.0
186,30ECE8F7-5B5B-4686-BED5-FB035A29D8A1,13.2,"['Caucasian', 'Latino or Hispanic', 'African American']",0.0,7.0,30.0,6.0,0.0,36.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0
187,F533FF34-E90F-499D-9C0E-6CF11083F313,8.0,"['Not Hispanic or Latino', ""I'd rather not answer"", 'Caucasian']",0.0,3.0,8.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0
188,038F0A3F-8D49-4954-B6E6-D3CDFE645EDC,0.3,"['Caucasian', 'African American', 'Arab']",0.0,12.0,19.0,2.0,0.0,0.0,0.0,0.0,17.0,10.0,5.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0
189,DAD43062-463A-4620-BECB-CF85DBD89C09,492.2,"['Caucasian', 'African American', '']",0.0,126.0,449.0,60.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0
190,ED19BF86-B24E-4582-BDB9-DAFB1CEAE06A,1.7999999999999998,"['Caucasian', 'African American', 'Latino or Hispanic']",0.0,6.0,8.0,1.0,0.0,7.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0
191,E155DFD1-167B-4CB4-9696-356272450A1A,16.8,"['Caucasian', 'Not Hispanic or Latino', 'African American']",0.0,25.0,49.0,5.0,0.0,43.0,2.0,8.0,4.0,33.0,1.0,4.0,1.0,0.0,42.0,8.0,4.0,1.0,1.0,5.0,1.0
192,A800C59B-CF0C-432A-A102-79868EA1309F,186.4,"['Caucasian', 'African American', '']",0.0,164.0,282.0,57.0,0.0,92.0,70.0,68.0,42.0,346.0,19.0,28.0,3.0,3.0,79.0,68.0,28.0,68.0,14.0,63.0,15.0
193,E4220216-F2E1-44D1-B74E-CAF2434219BB,121.0,"['Caucasian', 'African American', '']",0.0,39.0,87.0,32.0,0.0,32.0,16.0,34.0,8.0,94.0,3.0,14.0,4.0,0.0,30.0,35.0,14.0,11.0,3.0,12.0,6.0
194,63D6AF63-C4D6-40C1-9D91-69502AEE7152,107.4,"['Caucasian', 'African American', '']",0.0,132.0,274.0,51.0,0.0,146.0,21.0,55.0,17.0,269.0,14.0,50.0,17.0,5.0,133.0,56.0,50.0,19.0,13.0,41.0,8.0
195,AA93F65C-2088-4674-B0CB-9B4491347ECA,33.5,"['Caucasian', 'Latino or Hispanic', 'African American,Caucasian']",0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
